i,urlpath,Username,Country,State,City,img_url,review_count
4113,/USA/California/San-Diego/xoPiper,xoPiper,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:2f360822-cc70-49ff-aa9a-76a6034539a9/0ED0DD40-93F1-44B2-9EF2-6A8AC2F235E4.jpeg,2
4114,/USA/California/San-Diego/TastyTaylor619,TastyTaylor619,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3ab323b1-355b-437c-9d59-8a95437b6bcb/1B2F2760-9BCD-475E-8FDC-B0B0D6F4FCD0.png,26
4115,/USA/California/San-Diego/MonicaR,MonicaR,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3d96336a-1961-4c82-800e-8e21489c530b/1403128039251.jpg,26
4116,/USA/California/San-Diego/Kassylove,Kassylove,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:cc6fc319-0314-450f-a405-dfecc3416a11/33DE4C02-590A-4961-AAFC-21BB79F0BCFA.jpeg,11
4117,/USA/California/San-Diego/jessicababe,jessicababe,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:aab0be5b-afac-4c1f-8577-9f3eeec6f73d/B0FA2D8F-0F27-4168-B2AA-BBA1BB17199C.jpeg,23
4118,/USA/California/San-Diego/CloverSquirts,CloverSquirts,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:ab87b2dd-3d10-45e0-a362-9574641322a0/IMG_9994%202.JPG,13
4119,/USA/California/San-Diego/NaughtySamantha,NaughtySamantha,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d8358b4b-1ba9-43c2-9b9e-cbfbe7e55035/Snapchat-1251176649.jpg,13
4120,/USA/California/San-Diego/MiaLuvv,MiaLuvv,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d263c920-b1c3-4363-af56-ec0fb11ef059/E992ED15-3446-47F0-BF43-3CC6F965306E.jpeg,54
4121,/USA/California/San-Diego/SofiaRosee,SofiaRosee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:12829ff6-9808-4c7f-953d-8c173dd4a573/2F23A8FE-79BA-412F-9941-802D6DA566D8.jpeg,1
4122,/USA/California/San-Diego/Exoticasia,Exoticasia,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:5baac572-7dba-45cb-9833-1e37f3d27b2e/BA80D5F0-AEEE-4733-AE84-15F45153442B.jpeg,5
4123,/USA/California/San-Diego/Laylaperezxxx89,Laylaperezxxx89,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:c6cc324f-5572-49a3-b816-124679ee1454/d.jpg,0
4124,/USA/California/San-Diego/Yasmin619,Yasmin619,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d627ddfa-bd71-4c14-914b-0e9b8e4ece9f/IMG_4056.jpg,3
4125,/USA/California/San-Diego/tifrosey,tifrosey,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:ed1ace16-ef9e-4025-882b-69a7ead7ee2f/55BCC753-CDD3-472E-AD6F-CF0D3E803CD9.jpeg,6
4126,/USA/California/San-Diego/xuanrayne,xuanrayne,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:36bff0ba-3df4-4e24-938a-e414ada48c63/IMG_-hp5dnm.jpg,17
4127,/USA/California/San-Diego/Yasminbabyyy,Yasminbabyyy,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:9a87dc90-cbf1-4e84-82a2-275aea3645ef/1D7C2E9F-99C5-4D8D-AF2D-8E91AEF0ABE9.jpeg,2
4128,/USA/California/San-Diego/Aaliyahrose,Aaliyahrose,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e6324716-b447-47cb-b343-5e0eab60b395/041C8356-C9A6-426E-ACD9-9C65C184FBA7.jpeg,104
4129,/USA/California/San-Diego/OpalMarie,OpalMarie,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:ca2d29aa-b379-496f-ac59-f07ae31e18bf/9A44D785-23FE-4CC6-B28D-CD651041F3AA.jpeg,36
4130,/USA/California/San-Diego/Honey_Malaya,Honey_Malaya,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:1c797c4e-d977-4b93-ba25-d4a99fb2a65a/417348F5-3458-43EB-9558-431E6E9AE472.jpeg,6
4131,/USA/California/San-Diego/iriiebaby,iriiebaby,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:6674f844-f026-4bfa-9354-39b2e05b2583/3BE23620-789F-4BE9-86F8-63A15C3EC972.jpeg,21
4132,/USA/California/San-Diego/Ambersweets858,Ambersweets858,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:636f7ce2-564c-4fb3-97ac-7b3c0eb7ecf5/3CC48BC5-920F-429E-8E92-B57D6EAFB503.jpeg,4
4133,/USA/California/San-Diego/danicafox,danicafox,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:f64c242a-0388-46f2-983c-85ff563d1850/IMG_7789%20-%20Copy%20(3).jpg,5
4134,/USA/California/San-Diego/KimberDevine,KimberDevine,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:7497f3c1-5fef-40d8-bcd0-b5819bb8597e/DBF4E9F5-D519-4E03-974F-F8CFEC2C32C3.jpeg,8
4135,/USA/California/San-Diego/ExoticMilani,ExoticMilani,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:eefbd6e3-6e47-461c-9472-42b9e606cb88/img_5280.JPG,2
4136,/USA/California/San-Diego/MarieSinclair,MarieSinclair,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d485ba3b-d5a1-46bc-b3ba-6f4b6455d5a2/AA9A7961-5811-407C-B7DB-41DE8DEEC758.jpeg,39
4137,/USA/California/San-Diego/swedishgfe,swedishgfe,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:c7e186b9-9dc0-41f8-8605-2ae4e4e429a0/guitar13.jpg,36
4138,/USA/California/San-Diego/LaylaChanel,LaylaChanel,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:ee0561f0-cc47-456b-9a9b-3bbef73e733e/280A52AF-2599-45ED-9226-FEDD30F18C35.jpeg,5
4139,/USA/California/San-Diego/CaliforniaCandy,CaliforniaCandy,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:2c16f26f-8de8-4c49-9c49-ea7b9d369172/IMG_20190821_100833_690.jpg,6
4140,/USA/California/San-Diego/Sencee,Sencee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:00fd5e0c-8541-4cd2-9ecf-9c23c1ba80ef/630B81CB-97E8-48E9-AAD4-A362B8285A67.jpeg,12
4141,/USA/California/San-Diego/AlwayzAlana,AlwayzAlana,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:518982d4-0cd7-4e52-9738-993fd96eeae0/81FB13AC-1F4C-4335-BD17-2E91F59CDAFD.jpeg,23
4142,/USA/California/San-Diego/valentinasosa,valentinasosa,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:9997d7f0-68b8-43c8-90b8-e354fe102e72/2.jpg,0
4143,/USA/California/San-Diego/HaileyJamesA403,HaileyJamesA403,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3ee22b48-cb4f-43de-b447-c3d6c28e2ca6/IMG_3018.jpg,3
4144,/USA/California/San-Diego/generhino,generhino,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a3037629-672d-48d3-8a9d-9a334bfd0a96/1803_small_wm.JPG,12
4145,/USA/California/San-Diego/Evamarie3333,Evamarie3333,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:8a1fa72d-5cb4-485b-a152-34cf6c3150be/ADE17697-B0D3-4C62-99C6-C9A76BD5F9E7.jpeg,3
4146,/USA/California/San-Diego/lisa88,lisa88,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:f8c7041a-796f-4158-8f3f-4925f1b48fc9/DECDB57F-FC24-4222-925B-9E81732CC203.png,1
4147,/USA/California/San-Diego/Victoriabookings,Victoriabookings,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:b0a8ac79-e154-48e9-80f7-e2f69f48fe80/128E64FA-9251-44B6-94E6-58062DCF8957.jpeg,2
4148,/USA/California/San-Diego/Paulette,Paulette,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d5714bc6-a62c-4b8d-9626-447c45dcec2a/MYXJ_20191120094922_save.jpg,1
4149,/USA/California/San-Diego/plasticbarbie69,plasticbarbie69,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:15eb88d5-4082-4233-a371-5e46e85494a2/B74E76D0-E310-44E5-8D49-B843B7E34296.jpeg,6
4150,/USA/California/San-Diego/Ivyrosebabee,Ivyrosebabee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:c6f2a3bf-c9c5-4a4d-a1ea-50bf393a0214/BC752EDC-A4BC-4DD2-BF7F-C0E1075ED328.jpeg,8
4151,/USA/California/San-Diego/PricelessPrincessa,PricelessPrincessa,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:363f9766-34c4-46d3-af55-035e1ada6fee/Point%20Blur_Jun272020_213823.jpg,0
4152,/USA/California/San-Diego/Lexid0ll,Lexid0ll,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:cf97b548-6a58-45dc-b050-9df12139bf08/E21F8DE3-B03A-4F74-9997-CD54D2E16AD9.jpeg,3
4153,/USA/California/San-Diego/CarlyRose619,CarlyRose619,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:dc3cd785-d49b-42bb-9c16-3ab79e23b07d/68EA9E80-44CF-4FEF-9435-7C4B5A1EE6EC.JPG,10
4154,/USA/California/San-Diego/Ashura,Ashura,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:ef82685c-a72c-4f8a-bba3-33d83b395ed3/4422AA2C-8783-4715-BEFC-57CA47BC7694.jpeg,28
4155,/USA/California/San-Diego/Izabella143,Izabella143,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:c48d55e4-e2f1-4184-9fb6-b058673097da/9FFAAA9F-761F-431B-8BA8-E2177A4FD0B1.jpeg,10
4156,/USA/California/San-Diego/badjujucatt,badjujucatt,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a11b73ff-0234-44fa-8426-93263f0f73ea/56EB9283-6674-4975-AFBB-68A7C5DC575D.jpeg,15
4157,/USA/California/San-Diego/JessiLove143,JessiLove143,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:bc7bd0ad-c41c-4412-b4e2-47c0c91843b4/thumbnail%20(8).jpeg,0
4158,/USA/California/San-Diego/PrettyNpetite,PrettyNpetite,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:19b19c63-5e18-46fb-b52c-926c28de9074/87A04271-3F13-4048-8965-D74CCD31B306.jpeg,2
4159,/USA/California/San-Diego/CamiSweetz,CamiSweetz,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:6aa40018-56f8-43fb-a82e-e73e57112e9a/D37EBA40-5F2F-4EC5-91D9-0E4E53EAD4E8.jpeg,4
4160,/USA/California/San-Diego/lisalove,lisalove,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:26506d24-b44b-475e-9b99-03d16cc975d7/9B483584-0E9E-4537-890E-3E3E803C14BD.jpeg,11
4161,/USA/California/San-Diego/DevynGrey,DevynGrey,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d2598e9f-9d20-4f9f-b341-7f4203dfca6b/FEE3AFE0-27F6-43E3-81BF-C99EA3781D1D.jpeg,0
4162,/USA/California/San-Diego/tatisweetpeach,tatisweetpeach,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:7c037540-fd99-4fab-9fc2-4a86dab495be/728A3B99-B120-4C94-AF58-307A4C4768FE.jpeg,6
4163,/USA/California/San-Diego/Islandvioletvixen,Islandvioletvixen,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:67f9a364-c10f-42f1-8703-728a23fe8d3a/2020-01-27-14-32-23-142.jpg,1
4164,/USA/California/San-Diego/LilithLegend,LilithLegend,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:224dbc60-ef40-465f-9a8e-a2a15007d688/F3252059-BDFB-4475-9394-4CB7ED64B30C.jpeg,29
4165,/USA/California/San-Diego/xoChloe,xoChloe,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:1c127e68-ddba-4b87-8d2a-42a88e307c4f/F08E7C5B-83F4-4182-A9FF-76335C6BB342.jpeg,0
4166,/USA/California/San-Diego/TouchedByBrooke,TouchedByBrooke,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:f028b1e1-4cda-4b9c-8291-e36ccdde32e7/B2A12ED0-FDCA-41D6-9704-949F76B873C0.jpeg,35
4167,/USA/California/San-Diego/Scrumptious69,Scrumptious69,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:adb60e8a-8e24-472e-b4f5-923d4ac75197/6DE81402-9524-4086-B768-79845C21FF9C.jpeg,34
4168,/USA/California/San-Diego/Jessiemonroexo,Jessiemonroexo,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:c12aa73c-2ced-49be-a0df-ca4b6320e8c3/E77735E4-CE02-4676-8967-8B3EACEAE735.jpeg,13
4169,/USA/California/San-Diego/SheydaNicole,SheydaNicole,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e90d31cb-ee41-42c7-ad74-31215f405a5f/B4EDFF00-9EEA-4F37-90C2-3A66C2A3B4B7.jpeg,1
4170,/USA/California/San-Diego/softnsexxi,softnsexxi,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:381a082c-424f-40fd-a657-e62a070e9987/BEE07278-B4D5-4D9E-85CD-0EE19AF86332.jpeg,24
4171,/USA/California/San-Diego/Ingridescobar2012,Ingridescobar2012,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a4f46569-0654-46d8-8172-c1f6a307fa89/IMG_0353.jpg,18
4172,/USA/California/San-Diego/Shanaprincess,Shanaprincess,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:609c5a09-004b-49d7-a691-e92f5c6ff14d/5E7D47D0-3276-46E1-9CB7-BFC8E44F7C8F.jpeg,0
4173,/USA/California/San-Diego/Oasisonly,Oasisonly,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:8657a44d-5119-4eea-b81c-a7952c919389/EA911602-2060-437E-B26E-7BB9B3E2E43F.jpeg,44
4174,/USA/California/San-Diego/Katejoin,Katejoin,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:23ba0d04-7caf-4787-9920-b3680fcf4e85/E61C085B-D00B-4AA3-92D4-5EB5EEF81206.jpeg,88
4175,/USA/California/San-Diego/NiaaLove,NiaaLove,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:798daa40-c5ca-4038-ba9f-aa2b496acd4e/C1ED415C-FB50-4B87-B258-6B0A834235F0.jpeg,19
4176,/USA/California/San-Diego/althea,althea,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:29f40d3d-9cef-44cc-800c-473813207489/A50I1038-122.jpg,21
4177,/USA/California/San-Diego/Vanessaluv,Vanessaluv,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:fb0b1cd2-f9fe-4ac0-8662-e760811f87b7/013FCAC1-38F4-4AEE-B194-8B6AEDC36C6D.jpeg,9
4178,/USA/California/San-Diego/Mia_Rose619,Mia_Rose619,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:22ddc32c-801b-407a-9cd4-ce35c03eca0c/82A14C24-8B9C-41A0-A6F3-433F8FA812F5.jpeg,2
4179,/USA/California/San-Diego/Karalove1,Karalove1,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:16a5d0cc-719e-47ee-a5d2-5da1460d2019/AA5B9801-7057-4C2A-A5B1-754D73FE9663.jpeg,14
4180,/USA/California/San-Diego/JulyssaXo,JulyssaXo,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:b18b8ecf-69d9-4f1d-be7b-8a47982a9673/D192C5EA-26D9-4CB6-947B-2D6A6B5D5B2B.jpeg,10
4181,/USA/California/San-Diego/Lovelee,Lovelee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3a76bc67-36c8-4131-a299-83357c935018/E013C220-DF64-400F-964E-FB394CBBC61F.jpeg,11
4182,/USA/California/San-Diego/SweetAubrey,SweetAubrey,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e1c262f8-79e9-4d27-85d1-d9938f3fb579/D328C373-2570-45B3-910C-1D5EAFDB19AA.jpeg,75
4183,/USA/California/San-Diego/AmandaParker,AmandaParker,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:8f7678b9-534b-4b1e-ac59-f0045df6a324/Point%20Blur_Sep102018_182859.jpg,9
4184,/USA/California/San-Diego/Jayderosee,Jayderosee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:15b3b730-ec2f-48f8-b21d-616b75b6bd0e/E442958A-E0AC-4455-92AA-751667B77237.jpeg,1
4185,/USA/California/San-Diego/vanessaxo27,vanessaxo27,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:66f40b29-9429-40d6-be82-11084d49bc1d/FB038497-C6EF-4E28-B228-EE6BFB31C147.jpeg,66
4186,/USA/California/San-Diego/aubreelee,aubreelee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4579a61a-85ee-43d4-a52b-7c7a161a0c9c/C0ADB669-108D-4A71-B8DB-133BDF7B8E7D.jpeg,39
4187,/USA/California/San-Diego/ashley,ashley,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:ea7658f2-5f60-4700-bc26-5f6e51ec41b7/Screenshot_20170601-154438.jpg,21
4188,/USA/California/San-Diego/Kendraloveesyou,Kendraloveesyou,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:7b5ea06f-694a-4149-8424-741031b234e1/8E940DBD-8892-4ADD-A9A2-CC7A3A0D70F4.jpeg,3
4189,/USA/California/San-Diego/MichelleStar,MichelleStar,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:eef15531-c7fa-420d-a4e4-a9eaec960d07/16A64460-927A-4070-BB17-DE8D7869DF8E.jpeg,3
4190,/USA/California/San-Diego/Jaydalee,Jaydalee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:d0606af5-c058-4954-a675-c2ae2ed5f1ca/_2020Jaydaleewebsite03.jpg,19
4191,/USA/California/San-Diego/Missbrooklynsummerssd,Missbrooklynsummerssd,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e8e30807-10af-4907-a452-ea36f9952752/860EDAB9-1AF6-47F4-A7BE-5C053970308D.jpeg,8
4192,/USA/California/San-Diego/HeWantsCamora,HeWantsCamora,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:381f2108-a455-4100-89d7-32d9bf3181af/41678E65-043E-6784-3B09-B66A9A267DFE_image.jpg,8
4193,/USA/California/San-Diego/addysont,addysont,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:ea318ba2-8b6e-417b-b6b0-16c803c362dd/PicsArt_09-09-09.06.31.jpg,2
4194,/USA/California/San-Diego/Kayleelovee,Kayleelovee,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:711e3089-3937-486b-8911-89db78b135ad/FD7C03C0-E528-48CE-922D-E282BD73D7C2.jpeg,3
4195,/USA/California/San-Diego/Roxynotroxanne,Roxynotroxanne,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:7a56ef22-d8fa-441c-a896-646cc3e04671/IseeSexy_Roxy_20.JPG,31
4196,/USA/California/San-Diego/Kimberlyisabel,Kimberlyisabel,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:3af49ab5-cc24-48f0-b58c-ffc6279b0ad2/9490746A-98DF-4E53-A580-2EA3D3DEC131.jpeg,16
4197,/USA/California/San-Diego/LOVeCAMiLA,LOVeCAMiLA,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:8bce26e8-a2fd-44b2-a0b6-67722c96664e/8D73EA46-9771-44D2-698B-DB581E944371_Screen_Shot_2015-12-02_at_12.42.08_PM.png,24
4198,/USA/California/San-Diego/AvaLoveXxx,AvaLoveXxx,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:6933e129-9868-4971-846b-e3969c443648/96B1AF47-A025-4FD1-8DA1-C1DA02CECBD6.jpeg,2
4199,/USA/California/San-Diego/Babygirlracksout,Babygirlracksout,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:e31db728-58db-40ee-b0b3-28b2b28ca64c/DB32AF34-932F-41B4-892A-3D10A67A41AF.jpeg,5
4200,/USA/California/San-Diego/LadyLiz,LadyLiz,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:42f03f00-663d-42ce-a9de-c8d7a9cd1a09/xx.jpg,2
4201,/USA/California/San-Diego/FelicityMonroe,FelicityMonroe,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:1a4e6336-2778-44e1-953e-5c03fe2bf325/20200621_130740.jpg,29
4202,/USA/California/San-Diego/Kat90,Kat90,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:4d33fc1f-1cf9-4f69-ac07-363c26d66bde/8A31322E-55CF-4B30-9C13-096873C156FA.jpeg,40
4203,/USA/California/San-Diego/HunnieLove,HunnieLove,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:64c37e91-2f81-4a41-af0b-9dbf0ce6fdd8/BF59AA87-D385-41AE-973F-ED54AF3F290B.jpeg,1
4204,/USA/California/San-Diego/meadriananovak,meadriananovak,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:055f8237-e9c7-4925-8441-90a92a752380/aad.jpg,38
4205,/USA/California/San-Diego/Marryjane9191,Marryjane9191,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:762d5ee4-c495-41cb-a2ea-2c4170acfcaa/A66B45D7-FDF3-4F4F-AA3D-A7D6B5CD12DA.jpeg,3
4206,/USA/California/San-Diego/MayaMiele,MayaMiele,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:df35a676-fdef-4748-8856-f2a63343cf12/bluemaya.jpg,8
4207,/USA/California/San-Diego/BalianaBeliza,BalianaBeliza,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:af6b9b6c-303b-4602-9f46-01a6378ca653/_DSC3706.jpeg,14
4208,/USA/California/San-Diego/Jenna.Luv,Jenna.Luv,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:17397a6e-e5d0-4298-a43d-193ac535dac4/IMG_5627_26.jpg,11
4209,/USA/California/San-Diego/LexaHaze,LexaHaze,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:6f2674ea-475a-4710-bb96-ecb9a5ab4a38/STRACHJ-43.JPG,35
4210,/USA/California/San-Diego/SierraJaye,SierraJaye,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:a527d5c9-0a22-4157-825a-ff5695ef5674/921C4DC5-E754-49E4-8FA9-581D0C3D337D.jpeg,26
4211,/USA/California/San-Diego/Kokosweets,Kokosweets,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:14851ec2-dbbd-49cc-97b7-4fef1a1a904b/15F0EF75-CB4C-4865-AD98-935E769447B2.jpeg,2
4212,/USA/California/San-Diego/MalijahMonroe,MalijahMonroe,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:123a1877-b1a7-418d-9e4b-282a69ff85d9/IMG_0095.JPG,2
4213,/USA/California/San-Diego/NinaRenee98,NinaRenee98,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:25c1e02a-718f-42c2-b2ca-b3c5d5fbcb34/38746D25-A986-4BF0-927F-A0711F81DE28.jpeg,6
4214,/USA/California/San-Diego/CelesteRioManchester,CelesteRioManchester,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:5df0f63e-d933-43be-82de-d6a521de5d32/phonto.jpg,3
4215,/USA/California/San-Diego/delightsofia,delightsofia,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:54469bda-763f-4e18-96b9-9ae04b5154f7/IMG-20191027-WA0003.jpg,54
4216,/USA/California/San-Diego/VIPAnaya,VIPAnaya,USA,California,San-Diego,https://dmacnjnna4ptc.cloudfront.net/small/albums/eu-west-1:2a67262b-974d-43ed-9200-777631850865/A7136A53-B44A-4E67-BEAC-204155823463.jpeg,8
